 clusterID,  avg_angle,  avg_length,  [WRuns  keys] 
1000,0.195200432186,610.0,20160816_1545_1/48,20160816_1545_1/42,20160816_1545_1/49,20160816_1545_1/44,20160816_1545_1/41,20160816_1545_1/39,20160816_1545_1/37,20160816_1545_1/40,20160816_1545_1/46
1005,0.192504689833,436.0,20160816_1546_1/25,20160816_1546_1/16,20160816_1546_1/20,20160816_1546_1/13,20160816_1546_1/18
1011,0.297997267665,625.0,20160816_1544_1/10,20160816_1544_1/11,20160816_1544_1/13,20160816_1544_1/7
1012,0.228472408747,467.77777777777777,20160816_1544_1/54,20160816_1544_1/57,20160816_1544_1/68,20160816_1544_1/63,20160816_1544_1/56,20160816_1544_1/60,20160816_1544_1/67,20160816_1545_1/1,20160816_1545_1/2
1013,0.250580029388,555.7142857142857,20160816_1544_1/32,20160816_1544_1/51,20160816_1544_1/39,20160816_1544_1/25,20160816_1544_1/36,20160816_1544_1/18,20160816_1544_1/50,20160816_1544_1/42,20160816_1544_1/22,20160816_1544_1/17,20160816_1544_1/31,20160816_1544_1/27,20160816_1544_1/24,20160816_1544_1/33
1015,0.274043595357,526.0,20160816_1548_1/57,20160816_1548_1/54,20160816_1549_1/4,20160816_1549_1/2,20160816_1548_1/53
1016,0.0754818817751,640.0,20160816_1548_1/34,20160816_1548_1/45,20160816_1548_1/37,20160816_1548_1/49,20160816_1548_1/42,20160816_1548_1/30
1018,0.374781486155,503.3333333333333,20160816_1548_1/24,20160816_1548_1/7,20160816_1548_1/14,20160816_1548_1/2,20160816_1548_1/9,20160816_1548_1/5
1019,0.339067612713,625.0,20160816_1547_1/37,20160816_1547_1/38,20160816_1548_1/0,20160816_1547_1/34
1022,0.240608408737,803.3333333333334,20160816_1547_1/31,20160816_1547_1/36,20160816_1547_1/30,20160816_1547_1/26,20160816_1547_1/28,20160816_1547_1/29
1023,0.336453329519,631.5384615384615,20160816_1547_1/9,20160816_1547_1/15,20160816_1547_1/16,20160816_1547_1/10,20160816_1547_1/11,20160816_1547_1/2,20160816_1547_1/21,20160816_1547_1/22,20160816_1547_1/6,20160816_1547_1/1,20160816_1547_1/7,20160816_1547_1/19,20160816_1547_1/12
1024,0.278973521654,576.6666666666666,20160816_1546_1/34,20160816_1547_1/4,20160816_1546_1/37,20160816_1546_1/24,20160816_1546_1/29,20160816_1546_1/19,20160816_1546_1/21,20160816_1546_1/27,20160816_1546_1/33,20160816_1547_1/5,20160816_1546_1/22,20160816_1546_1/23,20160816_1546_1/31,20160816_1547_1/0,20160816_1546_1/30
103,5.13483794697,280.0,20160816_1226_1/19,20160816_1226_1/2,20160816_1226_1/25,20160816_1226_1/28,20160816_1226_1/34,20160816_1226_1/33
1036,0.128542166638,503.3333333333333,20160816_1530_1/53,20160816_1530_1/65,20160816_1530_1/56,20160816_1530_1/66,20160816_1530_1/51,20160816_1530_1/57
1037,0.182895333889,599.0,20160816_1530_1/75,20160816_1530_1/83,20160816_1530_1/82,20160816_1530_1/84,20160816_1530_1/88,20160816_1530_1/71,20160816_1530_1/85,20160816_1531_1/2,20160816_1531_1/0,20160816_1530_1/80
104,5.50431042121,664.2857142857143,20160816_1226_1/40,20160816_1226_1/52,20160816_1226_1/48,20160816_1226_1/43,20160816_1226_1/39,20160816_1226_1/56,20160816_1226_1/46
1041,0.135516784829,512.5,20160816_1530_1/48,20160816_1530_1/45,20160816_1530_1/39,20160816_1530_1/40
1042,0.251749961514,726.6666666666666,20160816_1530_1/21,20160816_1530_1/36,20160816_1530_1/28,20160816_1530_1/27,20160816_1530_1/31,20160816_1530_1/22
1044,0.248947073192,598.5714285714286,20160816_1530_1/72,20160816_1530_1/61,20160816_1530_1/73,20160816_1530_1/63,20160816_1530_1/60,20160816_1530_1/64,20160816_1530_1/69
1045,0.267809669488,775.0,20160816_1530_1/16,20160816_1530_1/14,20160816_1530_1/19,20160816_1530_1/12
1046,0.146614065337,633.3333333333334,20160816_1530_1/43,20160816_1530_1/26,20160816_1530_1/55,20160816_1530_1/50,20160816_1530_1/24,20160816_1530_1/47,20160816_1530_1/30,20160816_1530_1/38,20160816_1530_1/23,20160816_1530_1/52,20160816_1530_1/44,20160816_1530_1/35
1047,3.59367338035,278.0,20160816_1530_1/42,20160816_1530_1/29,20160816_1530_1/37,20160816_1530_1/41,20160816_1530_1/25
1048,3.52080191578,282.5,20160816_1530_1/77,20160816_1530_1/74,20160816_1530_1/81,20160816_1530_1/76
1049,3.49625663351,300.0,20160816_1530_1/54,20160816_1530_1/62,20160816_1530_1/32,20160816_1530_1/70
105,0.874299655336,312.0,20160816_1227_1/6,20160816_1226_1/55,20160816_1227_1/17,20160816_1227_1/9,20160816_1227_1/7
1050,0.169587060633,512.0,20160816_1528_1/18,20160816_1528_1/17,20160816_1528_1/12,20160816_1528_1/13,20160816_1529_1/3
1051,0.241550141481,615.0,20160816_1529_1/10,20160816_1529_1/8,20160816_1529_1/14,20160816_1529_1/17,20160816_1529_1/18,20160816_1529_1/5
1052,0.38100016928,430.0,20160816_1529_1/15,20160816_1529_1/0,20160816_1528_1/15,20160816_1529_1/4
1053,0.348455347422,528.0,20160816_1529_1/54,20160816_1529_1/55,20160816_1529_1/43,20160816_1529_1/47,20160816_1529_1/45
1054,0.37053136388,783.75,20160816_1529_1/33,20160816_1529_1/32,20160816_1529_1/30,20160816_1529_1/22,20160816_1529_1/29,20160816_1529_1/31,20160816_1529_1/39,20160816_1529_1/36
1055,0.154395504375,478.57142857142856,20160816_1529_1/62,20160816_1529_1/67,20160816_1529_1/68,20160816_1529_1/61,20160816_1529_1/60,20160816_1529_1/63,20160816_1530_1/0
1057,0.188925198066,387.5,20160816_1534_1/8,20160816_1534_1/4,20160816_1534_1/12,20160816_1534_1/11
1058,0.260744685236,690.0,20160816_1533_1/26,20160816_1533_1/20,20160816_1533_1/24,20160816_1533_1/22
1059,0.243416162664,585.0,20160816_1533_1/37,20160816_1533_1/34,20160816_1533_1/39,20160816_1534_1/1,20160816_1533_1/30,20160816_1533_1/32,20160816_1533_1/33,20160816_1533_1/28
106,0.953862457964,256.0,20160816_1225_1/43,20160816_1225_1/41,20160816_1225_1/34,20160816_1225_1/35,20160816_1225_1/44
1060,0.326316069523,510.0,20160816_1533_1/7,20160816_1533_1/10,20160816_1533_1/9,20160816_1533_1/11
1063,0.193661704783,568.5714285714286,20160816_1533_1/31,20160816_1533_1/27,20160816_1533_1/25,20160816_1533_1/29,20160816_1534_1/0,20160816_1533_1/38,20160816_1533_1/35
1064,0.0284506912715,681.6666666666666,20160816_1533_1/19,20160816_1533_1/23,20160816_1533_1/12,20160816_1533_1/21,20160816_1533_1/17,20160816_1533_1/18
1067,3.64933692161,341.0,20160816_1531_1/8,20160816_1531_1/11,20160816_1531_1/10,20160816_1531_1/9,20160816_1531_1/29,20160816_1531_1/12,20160816_1531_1/22,20160816_1531_1/27,20160816_1531_1/18,20160816_1531_1/24
1074,0.168300513252,558.5714285714286,20160816_1531_1/21,20160816_1531_1/33,20160816_1531_1/15,20160816_1531_1/20,20160816_1532_1/2,20160816_1531_1/23,20160816_1531_1/28
1075,0.368037408491,492.0,20160816_1532_1/5,20160816_1531_1/38,20160816_1531_1/39,20160816_1532_1/4,20160816_1532_1/1
108,5.35565815122,553.75,20160816_1225_1/16,20160816_1225_1/27,20160816_1225_1/21,20160816_1225_1/19,20160816_1225_1/20,20160816_1225_1/25,20160816_1225_1/24,20160816_1225_1/31
1082,0.175463029646,655.0,20160816_1534_1/30,20160816_1534_1/28,20160816_1534_1/22,20160816_1534_1/19,20160816_1534_1/27,20160816_1534_1/26
1084,0.329762448684,526.0,20160816_1534_1/33,20160816_1534_1/36,20160816_1534_1/34,20160816_1534_1/38,20160816_1534_1/37
1088,4.82205162942,746.0,20160816_1536_1/5,20160816_1535_1/32,20160816_1535_1/29,20160816_1535_1/41,20160816_1535_1/34
109,5.58690025568,585.7142857142857,20160816_1225_1/32,20160816_1225_1/14,20160816_1225_1/15,20160816_1225_1/45,20160816_1225_1/11,20160816_1225_1/28,20160816_1225_1/13
1090,0.228741436491,632.5,20160816_1535_1/33,20160816_1535_1/25,20160816_1535_1/30,20160816_1535_1/27
1091,0.388450845511,762.0,20160816_1535_1/15,20160816_1535_1/18,20160816_1535_1/11,20160816_1535_1/23,20160816_1535_1/21,20160816_1535_1/19,20160816_1535_1/8,20160816_1535_1/12,20160816_1535_1/9,20160816_1535_1/13
1092,0.343314985593,560.0,20160816_1535_1/22,20160816_1535_1/26,20160816_1535_1/24,20160816_1535_1/20,20160816_1535_1/28
1093,0.360698634567,624.0,20160816_1535_1/42,20160816_1535_1/35,20160816_1535_1/40,20160816_1535_1/43,20160816_1535_1/39
1094,0.308274170465,478.0,20160816_1536_1/9,20160816_1536_1/0,20160816_1536_1/4,20160816_1535_1/44,20160816_1536_1/2
110,5.68113450309,758.0,20160816_1226_1/3,20160816_1225_1/42,20160816_1225_1/9,20160816_1225_1/8,20160816_1225_1/37
1104,0.139500947882,600.0,20160816_1516_1/10,20160816_1516_1/11,20160816_1516_1/4,20160816_1516_1/8,20160816_1517_1/3
1106,0.165229735853,462.0,20160816_1517_1/7,20160816_1517_1/8,20160816_1517_1/10,20160816_1517_1/4,20160816_1517_1/6
1107,6.24918669891,491.42857142857144,20160816_1516_1/19,20160816_1516_1/17,20160816_1516_1/14,20160816_1516_1/15,20160816_1516_1/16,20160816_1516_1/13,20160816_1516_1/12
1109,0.159936759016,593.3333333333334,20160816_1515_1/9,20160816_1515_1/5,20160816_1515_1/11,20160816_1515_1/12,20160816_1515_1/6,20160816_1515_1/3
1111,0.131860903297,492.0,20160816_1515_1/4,20160816_1515_1/7,20160816_1515_1/13,20160816_1515_1/15,20160816_1515_1/10
1113,2.79415997227,855.0,20160816_1515_1/20,20160816_1515_1/16,20160816_1515_1/23,20160816_1515_1/28,20160816_1515_1/24,20160816_1515_1/26
1115,0.00816460916327,461.25,20160816_1517_1/28,20160816_1518_1/18,20160816_1517_1/30,20160816_1517_1/33,20160816_1518_1/7,20160816_1518_1/4,20160816_1517_1/31,20160816_1518_1/11
1117,0.0392291811355,631.4285714285714,20160816_1517_1/18,20160816_1517_1/21,20160816_1517_1/17,20160816_1517_1/20,20160816_1517_1/13,20160816_1517_1/14,20160816_1517_1/12
112,4.69821977848,273.3333333333333,20160816_1225_1/0,20160816_1224_1/19,20160816_1225_1/3
1130,0.180015535959,383.3333333333333,20160816_1519_1/38,20160816_1519_1/35,20160816_1519_1/42
1133,0.326996594766,632.5,20160816_1520_1/10,20160816_1520_1/17,20160816_1520_1/15,20160816_1520_1/13,20160816_1520_1/30,20160816_1520_1/23,20160816_1520_1/35,20160816_1520_1/27,20160816_1520_1/32,20160816_1519_1/44,20160816_1520_1/2,20160816_1520_1/11
1134,0.262963906862,716.25,20160816_1519_1/28,20160816_1519_1/34,20160816_1520_1/5,20160816_1519_1/40,20160816_1520_1/4,20160816_1519_1/37,20160816_1519_1/32,20160816_1519_1/30
1136,6.19625751257,945.0,20160816_1519_1/20,20160816_1519_1/26,20160816_1519_1/22,20160816_1519_1/24
1143,0.0998008579842,655.0,20160816_1518_1/58,20160816_1518_1/56,20160816_1518_1/55,20160816_1518_1/59,20160816_1518_1/60,20160816_1518_1/57
1144,0.252092098956,597.5,20160816_1519_1/1,20160816_1519_1/9,20160816_1519_1/15,20160816_1519_1/5
1145,6.24749446683,623.3333333333334,20160816_1519_1/3,20160816_1519_1/23,20160816_1519_1/4,20160816_1519_1/25,20160816_1519_1/18,20160816_1519_1/12,20160816_1519_1/13,20160816_1519_1/6,20160816_1519_1/14
1146,0.164784947268,352.0,20160816_1518_1/40,20160816_1518_1/50,20160816_1518_1/49,20160816_1518_1/39,20160816_1518_1/38
1147,0.116010901755,554.0,20160816_1518_1/28,20160816_1518_1/33,20160816_1518_1/23,20160816_1518_1/32,20160816_1518_1/19,20160816_1518_1/54,20160816_1518_1/26,20160816_1518_1/22,20160816_1518_1/21,20160816_1518_1/27
1149,0.114023797859,647.7777777777778,20160816_1518_1/9,20160816_1517_1/23,20160816_1517_1/29,20160816_1518_1/8,20160816_1518_1/12,20160816_1517_1/32,20160816_1518_1/6,20160816_1518_1/2,20160816_1518_1/5
115,5.17404215963,600.0,20160816_1227_1/20,20160816_1227_1/19,20160816_1227_1/16,20160816_1227_1/21,20160816_1227_1/24,20160816_1227_1/25
1150,0.251780225055,560.0,20160816_1518_1/37,20160816_1518_1/24,20160816_1518_1/13,20160816_1518_1/10,20160816_1518_1/35,20160816_1518_1/34,20160816_1518_1/16,20160816_1518_1/20
1151,6.20042059776,505.0,20160816_1519_1/7,20160816_1519_1/2,20160816_1519_1/17,20160816_1519_1/8
1153,0.0942213788581,464.0,20160816_1518_1/47,20160816_1518_1/45,20160816_1518_1/52,20160816_1518_1/48,20160816_1518_1/53
1154,0.00158792585551,463.3333333333333,20160816_1524_1/26,20160816_1524_1/12,20160816_1524_1/20,20160816_1524_1/17,20160816_1524_1/23,20160816_1524_1/24
1156,0.183781253031,566.6666666666666,20160816_1525_1/2,20160816_1525_1/5,20160816_1525_1/3,20160816_1525_1/6,20160816_1525_1/8,20160816_1525_1/7
1157,6.26728025835,415.0,20160816_1524_1/14,20160816_1524_1/30,20160816_1524_1/28,20160816_1524_1/42,20160816_1524_1/37,20160816_1524_1/39
116,5.14653304454,503.3333333333333,20160816_1227_1/30,20160816_1227_1/29,20160816_1227_1/33,20160816_1227_1/32,20160816_1227_1/31,20160816_1227_1/34
1161,0.0784343763619,618.3333333333334,20160816_1526_1/4,20160816_1526_1/7,20160816_1526_1/10,20160816_1526_1/6,20160816_1526_1/8,20160816_1526_1/5
1163,0.104609613438,606.6666666666666,20160816_1525_1/19,20160816_1525_1/14,20160816_1525_1/10,20160816_1525_1/23,20160816_1525_1/25,20160816_1525_1/12
1164,0.114485199758,684.2857142857143,20160816_1526_1/1,20160816_1525_1/50,20160816_1525_1/47,20160816_1526_1/2,20160816_1525_1/45,20160816_1525_1/41,20160816_1525_1/52
1166,0.314385609424,300.0,20160816_1527_1/24,20160816_1527_1/28,20160816_1527_1/17,20160816_1527_1/22
1168,5.87416475826,286.6666666666667,20160816_1526_1/38,20160816_1526_1/46,20160816_1526_1/37
1170,0.0845339240949,627.5,20160816_1526_1/3,20160816_1526_1/27,20160816_1526_1/22,20160816_1526_1/24
1171,0.126786682938,559.0,20160816_1526_1/41,20160816_1526_1/31,20160816_1527_1/1,20160816_1527_1/2,20160816_1527_1/7,20160816_1526_1/35,20160816_1526_1/43,20160816_1526_1/47,20160816_1527_1/4,20160816_1526_1/45
1172,0.278423190259,596.0,20160816_1526_1/32,20160816_1526_1/44,20160816_1526_1/23,20160816_1526_1/28,20160816_1526_1/42
1173,0.184111080374,555.0,20160816_1527_1/12,20160816_1527_1/3,20160816_1527_1/10,20160816_1526_1/48
1178,1.91705959237,340.0,20160816_1523_1/1,20160816_1522_1/31,20160816_1522_1/32
1188,0.0644830795929,506.6666666666667,20160816_1522_1/26,20160816_1522_1/30,20160816_1522_1/37
119,5.4847021587,576.6666666666666,20160816_1226_1/36,20160816_1226_1/30,20160816_1226_1/38
1190,0.198513231602,578.1818181818181,20160816_1522_1/18,20160816_1522_1/38,20160816_1522_1/36,20160816_1522_1/28,20160816_1523_1/3,20160816_1522_1/24,20160816_1523_1/0,20160816_1523_1/2,20160816_1522_1/25,20160816_1522_1/39,20160816_1522_1/33
1192,0.11016846685,450.0,20160816_1524_1/49,20160816_1524_1/50,20160816_1524_1/54
1194,0.164237492849,454.2857142857143,20160816_1525_1/39,20160816_1525_1/37,20160816_1525_1/49,20160816_1525_1/43,20160816_1525_1/40,20160816_1525_1/48,20160816_1525_1/46
1197,0.15654847639,688.8888888888889,20160816_1524_1/25,20160816_1524_1/22,20160816_1524_1/36,20160816_1524_1/27,20160816_1524_1/29,20160816_1524_1/33,20160816_1524_1/32,20160816_1524_1/35,20160816_1524_1/21
1198,0.126268125004,540.0,20160816_1524_1/16,20160816_1524_1/15,20160816_1524_1/10,20160816_1524_1/9,20160816_1524_1/11,20160816_1523_1/21,20160816_1523_1/24,20160816_1524_1/13,20160816_1524_1/18
120,5.60724167076,720.0,20160816_1226_1/13,20160816_1226_1/16,20160816_1226_1/23,20160816_1226_1/11,20160816_1226_1/17
1200,0.23415267737,611.4285714285714,20160816_1524_1/1,20160816_1523_1/20,20160816_1524_1/7,20160816_1524_1/5,20160816_1524_1/3,20160816_1524_1/6,20160816_1524_1/4
1201,0.00277210232259,525.0,20160816_1446_1/33,20160816_1446_1/27,20160816_1446_1/32,20160816_1446_1/31
1202,6.25987932217,722.7272727272727,20160816_1447_1/12,20160816_1447_1/7,20160816_1447_1/6,20160816_1447_1/9,20160816_1447_1/18,20160816_1447_1/3,20160816_1447_1/21,20160816_1447_1/1,20160816_1447_1/19,20160816_1447_1/17,20160816_1447_1/15
1203,0.0466238650127,692.0,20160816_1447_1/37,20160816_1447_1/39,20160816_1447_1/35,20160816_1447_1/31,20160816_1447_1/33
1204,0.0273617129065,581.6666666666666,20160816_1448_1/9,20160816_1448_1/2,20160816_1448_1/7,20160816_1448_1/3,20160816_1448_1/11,20160816_1448_1/5
1206,0.352145461683,461.6666666666667,20160816_1447_1/32,20160816_1447_1/36,20160816_1447_1/27,20160816_1447_1/29,20160816_1447_1/8,20160816_1447_1/30
1207,6.27186839903,587.5,20160816_1447_1/34,20160816_1448_1/4,20160816_1448_1/10,20160816_1448_1/1,20160816_1448_1/14,20160816_1448_1/12,20160816_1448_1/0,20160816_1447_1/38
1208,0.146000446583,640.0,20160816_1448_1/18,20160816_1448_1/19,20160816_1448_1/22,20160816_1448_1/25,20160816_1448_1/21
1209,6.1361070295,561.6666666666666,20160816_1448_1/27,20160816_1448_1/20,20160816_1448_1/32,20160816_1448_1/34,20160816_1448_1/30,20160816_1448_1/28
121,5.30565733205,577.5,20160816_1226_1/20,20160816_1226_1/50,20160816_1226_1/6,20160816_1225_1/33
1212,6.27232271046,637.5,20160816_1448_1/36,20160816_1448_1/35,20160816_1448_1/37,20160816_1448_1/33
1214,6.22942150953,600.0,20160816_1449_1/1,20160816_1448_1/38,20160816_1449_1/0,20160816_1449_1/2
1217,0.112025977916,615.7142857142857,20160816_1446_1/5,20160816_1446_1/6,20160816_1446_1/2,20160816_1446_1/8,20160816_1446_1/3,20160816_1446_1/1,20160816_1445_1/27
1218,6.21659324704,832.5,20160816_1445_1/21,20160816_1445_1/25,20160816_1445_1/24,20160816_1445_1/23
1221,5.77411033923,504.0,20160816_1446_1/22,20160816_1446_1/23,20160816_1446_1/24,20160816_1446_1/7,20160816_1446_1/15
1222,6.19649016223,655.5555555555555,20160816_1446_1/20,20160816_1446_1/13,20160816_1446_1/11,20160816_1446_1/19,20160816_1446_1/12,20160816_1446_1/14,20160816_1446_1/16,20160816_1446_1/10,20160816_1446_1/17
1223,2.9079777299,568.0,20160816_1442_1/40,20160816_1442_1/41,20160816_1442_1/37,20160816_1443_1/0,20160816_1442_1/36
1226,6.1859435921,611.25,20160816_1444_1/26,20160816_1444_1/19,20160816_1444_1/24,20160816_1444_1/21,20160816_1444_1/23,20160816_1444_1/29,20160816_1444_1/20,20160816_1444_1/33
1227,6.16096453724,606.6666666666666,20160816_1444_1/6,20160816_1444_1/7,20160816_1444_1/12,20160816_1444_1/4,20160816_1444_1/10,20160816_1444_1/5
1228,6.26798606102,532.5,20160816_1444_1/14,20160816_1443_1/19,20160816_1444_1/16,20160816_1444_1/17
1230,5.92000209165,384.2857142857143,20160816_1444_1/9,20160816_1444_1/22,20160816_1444_1/8,20160816_1444_1/0,20160816_1444_1/18,20160816_1444_1/25,20160816_1444_1/13
1231,6.1401980266,586.6666666666666,20160816_1445_1/18,20160816_1445_1/11,20160816_1445_1/26
1236,0.016797794483,596.6666666666666,20160816_1441_1/32,20160816_1441_1/24,20160816_1441_1/30,20160816_1441_1/31,20160816_1441_1/23,20160816_1441_1/27
1237,6.16103996064,575.0,20160816_1441_1/21,20160816_1441_1/20,20160816_1441_1/17,20160816_1441_1/22,20160816_1441_1/16,20160816_1441_1/19
1238,6.22110821903,588.3333333333334,20160816_1441_1/14,20160816_1441_1/13,20160816_1441_1/10,20160816_1441_1/11,20160816_1441_1/5,20160816_1441_1/9
1239,6.17607359377,748.0,20160816_1441_1/0,20160816_1441_1/2,20160816_1441_1/15,20160816_1441_1/3,20160816_1441_1/4
1241,6.14254956618,526.6666666666666,20160816_1442_1/43,20160816_1443_1/6,20160816_1443_1/2,20160816_1443_1/1,20160816_1442_1/42,20160816_1443_1/4,20160816_1443_1/11,20160816_1443_1/7,20160816_1443_1/8
1243,6.01045579327,408.0,20160816_1441_1/41,20160816_1442_1/0,20160816_1442_1/23,20160816_1442_1/1,20160816_1441_1/36
1244,0.0182342037635,592.5,20160816_1442_1/8,20160816_1442_1/4,20160816_1442_1/2,20160816_1442_1/5
1245,5.99537757608,542.0,20160816_1442_1/21,20160816_1442_1/14,20160816_1442_1/13,20160816_1442_1/16,20160816_1442_1/11
1246,0.302628622378,602.5,20160816_1442_1/32,20160816_1442_1/30,20160816_1442_1/27,20160816_1442_1/33
1248,6.09107257439,555.7142857142857,20160816_1442_1/10,20160816_1442_1/9,20160816_1442_1/17,20160816_1442_1/15,20160816_1442_1/12,20160816_1442_1/19,20160816_1442_1/20
1254,0.516849990901,442.0,20160816_1436_1/11,20160816_1436_1/10,20160816_1436_1/16,20160816_1436_1/35,20160816_1436_1/23
1256,0.0120685328188,663.3333333333334,20160816_1436_1/3,20160816_1435_1/6,20160816_1435_1/10,20160816_1435_1/9,20160816_1436_1/1,20160816_1435_1/7,20160816_1435_1/8,20160816_1436_1/0,20160816_1436_1/2
